[erp][INFO] [2019-09-26 09:37:35] org.hibernate.validator.internal.util.Version.<clinit>(21) | HV000001: Hibernate Validator 6.0.10.Final
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinDragDropController/insertWinCustomMenuBox]}" onto public void com.skyeye.controller.SysEveWinDragDropController.insertWinCustomMenuBox(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinDragDropController/editMenuParentIdById]}" onto public void com.skyeye.controller.SysEveWinDragDropController.editMenuParentIdById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinDragDropController/deleteWinMenuOrBoxById]}" onto public void com.skyeye.controller.SysEveWinDragDropController.deleteWinMenuOrBoxById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinLockBgPicController/insertSysEveWinBgPicMationByCustom]}" onto public void com.skyeye.controller.SysEveWinLockBgPicController.insertSysEveWinBgPicMationByCustom(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinLockBgPicController/deleteSysEveWinBgPicMationCustomById]}" onto public void com.skyeye.controller.SysEveWinLockBgPicController.deleteSysEveWinBgPicMationCustomById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinLockBgPicController/deleteSysEveWinLockBgPicMationById]}" onto public void com.skyeye.controller.SysEveWinLockBgPicController.deleteSysEveWinLockBgPicMationById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinLockBgPicController/insertSysEveWinLockBgPicMation]}" onto public void com.skyeye.controller.SysEveWinLockBgPicController.insertSysEveWinLockBgPicMation(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinLockBgPicController/querySysEveWinLockBgPicList]}" onto public void com.skyeye.controller.SysEveWinLockBgPicController.querySysEveWinLockBgPicList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinLockBgPicController/querySysEveWinBgPicCustomList]}" onto public void com.skyeye.controller.SysEveWinLockBgPicController.querySysEveWinBgPicCustomList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinThemeColorController/querySysEveWinThemeColorMationToEditById]}" onto public void com.skyeye.controller.SysEveWinThemeColorController.querySysEveWinThemeColorMationToEditById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinThemeColorController/editSysEveWinThemeColorMationById]}" onto public void com.skyeye.controller.SysEveWinThemeColorController.editSysEveWinThemeColorMationById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinThemeColorController/deleteSysEveWinThemeColorMationById]}" onto public void com.skyeye.controller.SysEveWinThemeColorController.deleteSysEveWinThemeColorMationById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinThemeColorController/querySysEveWinThemeColorList]}" onto public void com.skyeye.controller.SysEveWinThemeColorController.querySysEveWinThemeColorList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinThemeColorController/insertSysEveWinThemeColorMation]}" onto public void com.skyeye.controller.SysEveWinThemeColorController.insertSysEveWinThemeColorMation(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinTypeController/editSysWinTypeMationOrderNumUpById]}" onto public void com.skyeye.controller.SysEveWinTypeController.editSysWinTypeMationOrderNumUpById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinTypeController/querySysWinTypeFirstMationStateIsUp]}" onto public void com.skyeye.controller.SysEveWinTypeController.querySysWinTypeFirstMationStateIsUp(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinTypeController/querySysWinTypeSecondMationStateIsUp]}" onto public void com.skyeye.controller.SysEveWinTypeController.querySysWinTypeSecondMationStateIsUp(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinTypeController/querySysWinFirstTypeListNotIsThisId]}" onto public void com.skyeye.controller.SysEveWinTypeController.querySysWinFirstTypeListNotIsThisId(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinTypeController/editSysWinTypeMationOrderNumDownById]}" onto public void com.skyeye.controller.SysEveWinTypeController.editSysWinTypeMationOrderNumDownById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinTypeController/editSysWinTypeMationStateDownById]}" onto public void com.skyeye.controller.SysEveWinTypeController.editSysWinTypeMationStateDownById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinTypeController/querySysWinFirstTypeList]}" onto public void com.skyeye.controller.SysEveWinTypeController.querySysWinFirstTypeList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinTypeController/deleteSysWinTypeMationById]}" onto public void com.skyeye.controller.SysEveWinTypeController.deleteSysWinTypeMationById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinTypeController/editSysWinTypeMationById]}" onto public void com.skyeye.controller.SysEveWinTypeController.editSysWinTypeMationById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinTypeController/querySysWinTypeList]}" onto public void com.skyeye.controller.SysEveWinTypeController.querySysWinTypeList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinTypeController/querySysWinTypeMationToEditById]}" onto public void com.skyeye.controller.SysEveWinTypeController.querySysWinTypeMationToEditById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinTypeController/insertSysWinTypeMation]}" onto public void com.skyeye.controller.SysEveWinTypeController.insertSysWinTypeMation(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysEveWinTypeController/editSysWinTypeMationStateUpById]}" onto public void com.skyeye.controller.SysEveWinTypeController.editSysWinTypeMationStateUpById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysTAreaController/querySysTAreaList]}" onto public void com.skyeye.controller.SysTAreaController.querySysTAreaList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysTAreaController/querySysTAreaTownShipList]}" onto public void com.skyeye.controller.SysTAreaController.querySysTAreaTownShipList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysTAreaController/querySysTAreaChildAreaList]}" onto public void com.skyeye.controller.SysTAreaController.querySysTAreaChildAreaList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysTAreaController/querySysTAreaProvinceList]}" onto public void com.skyeye.controller.SysTAreaController.querySysTAreaProvinceList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysTAreaController/querySysTAreaCityList]}" onto public void com.skyeye.controller.SysTAreaController.querySysTAreaCityList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SysWorkLogController/querySysWorkLogList]}" onto public void com.skyeye.controller.SysWorkLogController.querySysWorkLogList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/CustomerController/editCustomerById]}" onto public void com.skyeye.controller.CustomerController.editCustomerById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/CustomerContronller/insertCustomer]}" onto public void com.skyeye.controller.CustomerController.insertCustomer(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/CustomerController/queryCustomerByList]}" onto public void com.skyeye.controller.CustomerController.queryCustomerByList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/CustomerController/queryCustomerById]}" onto public void com.skyeye.controller.CustomerController.queryCustomerById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/CustomerController/deleteCustomerById]}" onto public void com.skyeye.controller.CustomerController.deleteCustomerById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/CustomerController/editCustomerByNotEnabled]}" onto public void com.skyeye.controller.CustomerController.editCustomerByNotEnabled(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/CustomerController/editCustomerByEnabled]}" onto public void com.skyeye.controller.CustomerController.editCustomerByEnabled(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/MaterialCategoryController/editMaterialCategoryMationOrderNumUpById]}" onto public void com.skyeye.controller.MaterialCategoryController.editSysWinTypeMationOrderNumUpById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/MaterialCategoryController/editMaterialCategoryMationOrderNumDownById]}" onto public void com.skyeye.controller.MaterialCategoryController.editSysWinTypeMationOrderNumDownById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/MaterialCategoryController/queryFirstMaterialCategoryUpStateList]}" onto public void com.skyeye.controller.MaterialCategoryController.queryFirstMaterialCategoryUpStateList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/MaterialCategoryController/queryAllFirstMaterialCategoryStateList]}" onto public void com.skyeye.controller.MaterialCategoryController.queryAllFirstMaterialCategoryStateList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/MaterialCategoryController/querySecondMaterialCategoryUpStateList]}" onto public void com.skyeye.controller.MaterialCategoryController.querySecondMaterialCategoryUpStateList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/MaterialCategoryController/queryMaterialCategoryList]}" onto public void com.skyeye.controller.MaterialCategoryController.queryMaterialCategoryList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/MaterialCategoryController/insertMaterialCategoryMation]}" onto public void com.skyeye.controller.MaterialCategoryController.insertMaterialCategoryMation(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/MaterialCategoryController/editMaterialCategoryMationById]}" onto public void com.skyeye.controller.MaterialCategoryController.editMaterialCategoryMationById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/MaterialCategoryController/deleteMaterialCategoryById]}" onto public void com.skyeye.controller.MaterialCategoryController.deleteMaterialCategoryById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/MaterialCategoryController/updateUpMaterialCategoryById]}" onto public void com.skyeye.controller.MaterialCategoryController.updateUpMaterialCategoryById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/MaterialCategoryController/selectMaterialCategoryById]}" onto public void com.skyeye.controller.MaterialCategoryController.selectMaterialCategoryById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/MaterialCategoryController/updateDownMaterialCategoryById]}" onto public void com.skyeye.controller.MaterialCategoryController.updateDownMaterialCategoryById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/MaterialUnitController/queryMaterialUnitMationToEditById]}" onto public void com.skyeye.controller.MaterialUnitController.queryMaterialUnitMationToEditById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/MaterialUnitController/queryMaterialUnitList]}" onto public void com.skyeye.controller.MaterialUnitController.queryMaterialUnitList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/MaterialUnitController/deleteMaterialUnitMationById]}" onto public void com.skyeye.controller.MaterialUnitController.deleteMaterialUnitMationById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/MaterialUnitController/editMaterialUnitMationById]}" onto public void com.skyeye.controller.MaterialUnitController.editMaterialUnitMationById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/MaterialUnitController/insertMaterialUnitMation]}" onto public void com.skyeye.controller.MaterialUnitController.insertMaterialUnitMation(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/MemberController/insertMember]}" onto public void com.skyeye.controller.MemberController.insertMember(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/MemberController/editMemberById]}" onto public void com.skyeye.controller.MemberController.editMemberById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/MemberController/deleteMemberById]}" onto public void com.skyeye.controller.MemberController.deleteMemberById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/MemberController/queryMemberById]}" onto public void com.skyeye.controller.MemberController.queryMemberById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/MemberController/queryMemberByList]}" onto public void com.skyeye.controller.MemberController.queryMemberByList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/MemberController/editMemberByNotEnabled]}" onto public void com.skyeye.controller.MemberController.editMemberByNotEnabled(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/MemberController/editMemberByEnabled]}" onto public void com.skyeye.controller.MemberController.editMemberByEnabled(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/StoreHouseController/insertStoreHouse]}" onto public void com.skyeye.controller.StoreHouseController.insertStoreHouse(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/StoreHouseController/editStoreHouseByDefault]}" onto public void com.skyeye.controller.StoreHouseController.editStoreHouseByDefault(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/StoreHouseController/queryStoreHouseByList]}" onto public void com.skyeye.controller.StoreHouseController.queryStoreHouseByList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/StoreHouseController/deleteStoreHouseById]}" onto public void com.skyeye.controller.StoreHouseController.deleteStoreHouseById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/StoreHouseController/editStoreHouseById]}" onto public void com.skyeye.controller.StoreHouseController.editStoreHouseById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/StoreHouseController/queryStoreHouseById]}" onto public void com.skyeye.controller.StoreHouseController.queryStoreHouseById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SupplierContronller/insertSupplier]}" onto public void com.skyeye.controller.SupplierController.insertSupplier(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SupplierController/editSupplierById]}" onto public void com.skyeye.controller.SupplierController.editSupplierById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SupplierController/querySupplierByList]}" onto public void com.skyeye.controller.SupplierController.querySupplierByList(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SupplierController/editSupplierByNotEnabled]}" onto public void com.skyeye.controller.SupplierController.editSupplierByNotEnabled(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SupplierController/deleteSupplierById]}" onto public void com.skyeye.controller.SupplierController.deleteSupplierById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SupplierController/querySupplierById]}" onto public void com.skyeye.controller.SupplierController.querySupplierById(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
  [erp][INFO] [2019-09-26 09:37:46] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry.register(547) | Mapped "{[/post/SupplierController/editSupplierByEnabled]}" onto public void com.skyeye.controller.SupplierController.editSupplierByEnabled(com.skyeye.common.object.InputObject,com.skyeye.common.object.OutputObject) throws java.lang.Exception
